0;691200,0
1;666000,0
2;657600,0
3;682800,0
4;674400,0
5;657600,0
6;657600,0
7;691200,0
8;666000,0
9;649200,0
10;674400,0
11;674400,0
12;657600,0
13;666000,0
14;666000,0
15;666000,0
16;666000,0
17;657600,0
18;649200,0
19;666000,0
20;657600,0
21;649200,0
22;657600,0
23;657600,0
24;640800,0
25;624000,0
26;598800,0
27;556800,0
28;565200,0
29;531600,0
30;523200,0
31;514800,0
32;514800,0
33;498000,0
34;498000,0
35;489600,0
36;523200,0
37;531600,0
38;514800,0
39;506400,0
40;514800,0
41;540000,0
42;506400,0
43;506400,0
44;481200,0
45;464400,0
46;498000,0
47;464400,0
48;481200,0
49;523200,0
50;548400,0
51;531600,0
52;565200,0
53;556800,0
54;556800,0
55;573600,0
56;624000,0
57;582000,0
58;590400,0
59;632400,0
60;624000,0
61;598800,0
62;624000,0
63;624000,0
64;657600,0
65;640800,0
66;649200,0
67;0,0
68;0,0
69;0,0
70;0,0
71;-285600,0
72;-302400,0
73;-302400,0
74;-319200,0
75;-327600,0
76;-277200,0
77;-294000,0
78;-302400,0
79;-302400,0
80;-302400,0
81;-277200,0
82;-277200,0
83;0,0
84;0,0
85;0,0
86;0,0
87;691200,0
88;699600,0
89;682800,0
90;657600,0
91;682800,0
92;716400,0
93;666000,0
94;657600,0
95;716400,0
96;691200,0
97;674400,0
98;674400,0
99;708000,0
100;674400,0
101;682800,0
102;699600,0
103;699600,0
104;666000,0
105;674400,0
106;708000,0
107;674400,0
108;657600,0
109;699600,0
110;682800,0
111;666000,0
112;666000,0
113;666000,0
114;666000,0
115;666000,0
116;674400,0
117;674400,0
118;666000,0
119;691200,0
120;649200,0
121;649200,0
122;624000,0
123;624000,0
124;624000,0
125;598800,0
126;573600,0
127;540000,0
128;531600,0
129;506400,0
130;540000,0
131;514800,0
132;523200,0
133;540000,0
134;540000,0
135;548400,0
136;565200,0
137;565200,0
138;573600,0
139;565200,0
140;598800,0
141;548400,0
142;506400,0
143;540000,0
144;582000,0
145;556800,0
146;556800,0
147;582000,0
148;632400,0
149;607200,0
150;607200,0
151;640800,0
152;649200,0
153;632400,0
154;624000,0
155;674400,0
156;649200,0
157;624000,0
158;624000,0
159;624000,0
160;624000,0
161;615600,0
162;615600,0
163;0,0
164;0,0
165;0,0
166;0,0
167;-294000,0
168;-319200,0
169;-310800,0
170;-319200,0
171;-319200,0
172;-285600,0
173;-310800,0
174;-302400,0
175;-302400,0
176;-277200,0
177;-285600,0
178;-302400,0
179;0,0
180;0,0
181;0,0
182;0,0
183;666000,0
184;682800,0
185;716400,0
186;682800,0
187;666000,0
188;708000,0
189;691200,0
190;674400,0
191;682800,0
192;708000,0
193;682800,0
194;674400,0
195;682800,0
196;716400,0
197;682800,0
198;682800,0
199;674400,0
200;708000,0
201;682800,0
202;666000,0
203;699600,0
204;682800,0
205;682800,0
206;674400,0
207;682800,0
208;666000,0
209;674400,0
210;674400,0
211;674400,0
212;691200,0
213;657600,0
214;674400,0
215;682800,0
216;657600,0
217;640800,0
218;640800,0
219;640800,0
220;649200,0
221;649200,0
222;649200,0
223;640800,0
224;657600,0
225;649200,0
226;640800,0
227;657600,0
228;682800,0
229;674400,0
230;674400,0
231;649200,0
232;657600,0
233;682800,0
234;682800,0
235;657600,0
236;640800,0
237;657600,0
238;632400,0
239;632400,0
240;649200,0
241;808800,0
242;960000,0
243;817200,0
244;657600,0
245;657600,0
246;708000,0
247;691200,0
248;666000,0
249;657600,0
250;691200,0
251;682800,0
252;640800,0
253;649200,0
254;674400,0
255;649200,0
256;649200,0
257;649200,0
258;682800,0
259;0,0
260;0,0
261;0,0
262;0,0
263;-310800,0
264;-302400,0
265;-319200,0
266;-327600,0
267;-294000,0
268;-310800,0
269;-302400,0
270;-302400,0
271;-302400,0
272;-310800,0
273;-302400,0
274;-310800,0
275;0,0
276;0,0
277;0,0
278;0,0
279;649200,0
280;682800,0
281;682800,0
282;666000,0
283;666000,0
284;691200,0
285;682800,0
286;657600,0
287;691200,0
288;724800,0
289;674400,0
290;666000,0
291;699600,0
292;682800,0
293;666000,0
294;691200,0
295;699600,0
296;682800,0
297;657600,0
298;691200,0
299;691200,0
300;666000,0
301;691200,0
302;682800,0
303;674400,0
304;666000,0
305;649200,0
306;666000,0
307;657600,0
308;666000,0
309;666000,0
310;666000,0
311;674400,0
312;682800,0
313;649200,0
314;640800,0
315;649200,0
316;649200,0
317;649200,0
318;640800,0
319;640800,0
320;632400,0
321;624000,0
322;632400,0
323;632400,0
324;649200,0
325;640800,0
326;649200,0
327;632400,0
328;640800,0
329;674400,0
330;666000,0
331;657600,0
332;657600,0
333;666000,0
334;640800,0
335;657600,0
336;674400,0
337;682800,0
338;649200,0
339;649200,0
340;640800,0
341;657600,0
342;649200,0
343;649200,0
344;682800,0
345;691200,0
346;666000,0
347;649200,0
348;666000,0
349;666000,0
350;649200,0
351;649200,0
352;632400,0
353;632400,0
354;657600,0
355;0,0
356;0,0
357;0,0
358;0,0
359;-327600,0
360;-327600,0
361;-319200,0
362;-336000,0
363;-319200,0
364;-319200,0
365;-319200,0
366;-344400,0
367;-336000,0
368;-344400,0
369;-352800,0
370;-336000,0
371;0,0
372;0,0
373;0,0
374;0,0
375;632400,0
376;657600,0
377;691200,0
378;666000,0
379;657600,0
380;640800,0
381;674400,0
382;657600,0
383;649200,0
384;674400,0
385;674400,0
386;657600,0
387;640800,0
388;682800,0
389;674400,0
390;657600,0
391;666000,0
392;682800,0
393;674400,0
394;649200,0
395;657600,0
396;682800,0
397;674400,0
398;666000,0
399;884400,0
400;876000,0
401;716400,0
402;666000,0
403;666000,0
404;699600,0
405;674400,0
406;682800,0
407;674400,0
408;674400,0
409;640800,0
410;624000,0
411;598800,0
412;632400,0
413;582000,0
414;565200,0
415;506400,0
416;481200,0
417;472800,0
418;464400,0
419;481200,0
420;489600,0
421;506400,0
422;514800,0
423;514800,0
424;506400,0
425;531600,0
426;531600,0
427;514800,0
428;472800,0
429;489600,0
430;498000,0
431;506400,0
432;548400,0
433;531600,0
434;540000,0
435;582000,0
