python : import time: self [us] | cumulative | imported package
No linha:1 caractere:1
+ python -X importtime -c "import src.besx.entrypoints.dashboard.stream ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (import time: se...mported package:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
import time:      2149 |       2149 |                             _strptime
import time:      1029 |       1029 |                             pandas._config.localization
import time:      1870 |       5047 |                           pandas._libs.tslibs.fields
import time:     10225 |      36826 |                         pandas._libs.tslibs.timedeltas
import time:      2014 |       2014 |                         pandas._libs.tslibs.tzconversion
import time:       405 |        405 |                         backports_abc
import time:      3159 |      44626 |                       pandas._libs.tslibs.timestamps
import time:       335 |        335 |                       backports_abc
import time:      1040 |       1040 |                       pandas._libs.properties
import time:      3818 |      49818 |                     pandas._libs.tslibs.offsets
import time:       362 |        362 |                       backports_abc
import time:       517 |        517 |                           dateutil._common
import time:      2618 |       3135 |                         dateutil.parser._parser
import time:       971 |        971 |                         dateutil.parser.isoparser
import time:       942 |       5047 |                       dateutil.parser
import time:      3655 |       3655 |                       pandas._libs.tslibs.strptime
import time:      2337 |      11400 |                     pandas._libs.tslibs.parsing
import time:      2515 |      65195 |                   pandas._libs.tslibs.conversion
import time:      2538 |       2538 |                   pandas._libs.tslibs.period
import time:      1782 |       1782 |                   pandas._libs.tslibs.vectorized
import time:      1077 |      77615 |                 pandas._libs.tslibs
import time:        61 |      77675 |               pandas._libs.tslibs.nattype
import time:      1219 |       1219 |               pandas._libs.ops_dispatch
import time:      2058 |      80950 |             pandas._libs.missing
import time:      2998 |      83948 |           pandas._libs.hashtable
import time:      2932 |       2932 |           pandas._libs.algos
import time:      2734 |      89613 |         pandas._libs.interval
import time:      1827 |      97924 |       pandas._libs
import time:      1181 |       1181 |         pandas.core.dtypes
import time:      3798 |       3798 |         pandas._libs.lib
import time:      1738 |       1738 |         pandas.errors
import time:      1299 |       1299 |           pandas.core.dtypes.generic
import time:      1096 |       2395 |         pandas.core.dtypes.base
import time:      1135 |       1135 |         pandas.core.dtypes.inference
import time:      3589 |      13834 |       pandas.core.dtypes.dtypes
import time:      1396 |       1396 |         pandas.core.dtypes.common
import time:      1737 |       3132 |       pandas.core.dtypes.missing
import time:      1125 |       1125 |         pandas.util._decorators
import time:       771 |        771 |             pandas.io
import time:      1420 |       2191 |           pandas.io._util
import time:      1510 |       3700 |         pandas.core.dtypes.cast
import time:       717 |        717 |           pandas.core.dtypes.astype
import time:      1064 |       1780 |         pandas.core.dtypes.concat
import time:       901 |        901 |           pandas.core.array_algos
import time:      6551 |       6551 |               numpy.ma.core
import time:      2142 |       2142 |               numpy.ma.extras
import time:       834 |       9527 |             numpy.ma
import time:      2102 |       2102 |             pandas.core.common
import time:       932 |      12559 |           pandas.core.construction
import time:      1359 |      14818 |         pandas.core.array_algos.take
import time:       934 |        934 |           pandas.core.indexers.utils
import time:       941 |       1874 |         pandas.core.indexers
import time:      2207 |      25503 |       pandas.core.algorithms
import time:     10429 |      10429 |               pyarrow._compute
import time:      1287 |       1287 |               pyarrow._compute_docstrings
import time:      1103 |       1103 |               pyarrow.vendored
import time:       848 |        848 |                     _pyrepl
import time:       894 |       1742 |                   _pyrepl.pager
import time:      2858 |       4599 |                 pydoc
import time:      3371 |       7969 |               pyarrow.vendored.docscrape
import time:     52516 |      73303 |             pyarrow.compute
import time:      1031 |      74333 |           pandas.core.arrays.arrow.accessors
import time:      3041 |       3041 |             unicodedata
import time:      1271 |       1271 |             pandas.util._validators
import time:      1554 |       1554 |             pandas.core.missing
import time:      1221 |       1221 |                 pandas._libs.ops
import time:       710 |        710 |                 pandas.core.roperator
import time:      1085 |       1085 |                 pandas.core.computation
import time:      2597 |       2597 |                     numexpr.interpreter
import time:      2099 |       2099 |                     numexpr.expressions
import time:       473 |        473 |                         numexpr.version
import time:       830 |       1302 |                       numexpr.utils
import time:      1823 |       3124 |                     numexpr.necompiler
import time:      2065 |       9883 |                   pandas.core.computation.check
import time:      1413 |      11296 |                 pandas.core.computation.expressions
import time:       860 |        860 |                 pandas.core.ops.missing
import time:       732 |        732 |                 pandas.core.ops.dispatch
import time:       590 |        590 |                 pandas.core.ops.invalid
import time:      1480 |      17970 |               pandas.core.ops.array_ops
import time:       521 |        521 |               pandas.core.ops.common
import time:       582 |        582 |               pandas.core.ops.docstrings
import time:       480 |        480 |               pandas.core.ops.mask_ops
import time:      1108 |      20661 |             pandas.core.ops
import time:       821 |        821 |             pandas.core.arraylike
import time:       699 |        699 |             pandas.core.arrays._arrow_string_mixins
import time:       648 |        648 |             pandas.core.arrays._utils
import time:       993 |        993 |               pandas.compat.numpy.function
import time:       752 |        752 |               pandas.core.array_algos.quantile
import time:      3990 |       3990 |               pandas.core.sorting
import time:      1808 |       7541 |             pandas.core.arrays.base
import time:      1123 |       1123 |                   bottleneck.benchmark
import time:       870 |        870 |                   bottleneck.benchmark.autotimeit
import time:      1271 |       3263 |                 bottleneck.benchmark.bench
import time:      1047 |       1047 |                 bottleneck.benchmark.bench_detailed
import time:       858 |        858 |                   bottleneck.tests
import time:      1002 |       1859 |                 bottleneck.tests.util
import time:      1031 |       1031 |                   bottleneck.slow.reduce
import time:       701 |        701 |                   bottleneck.slow.nonreduce
import time:       935 |        935 |                   bottleneck.slow.nonreduce_axis
import time:       871 |        871 |                   bottleneck.slow.move
import time:       948 |       4484 |                 bottleneck.slow
import time:       864 |        864 |                 bottleneck._pytesttester
import time:      1768 |       1768 |                 bottleneck.move
import time:      1833 |       1833 |                 bottleneck.nonreduce
import time:      2156 |       2156 |                 bottleneck.nonreduce_axis
import time:      2018 |       2018 |                 bottleneck.reduce
import time:       791 |        791 |                 bottleneck._version
import time:      4053 |      24132 |               pandas.core.nanops
import time:       893 |        893 |               pandas.core.array_algos.masked_accumulations
import time:       865 |        865 |               pandas.core.array_algos.masked_reductions
import time:       870 |        870 |                 pandas.core.util
import time:      1810 |       1810 |                 pandas._libs.hashing
import time:      1180 |       3858 |               pandas.core.util.hashing
import time:      2549 |      32295 |             pandas.core.arrays.masked
import time:      1152 |       1152 |               pandas._libs.arrays
import time:      1137 |       1137 |                 pandas.core.arrays.numeric
import time:      1173 |       2310 |               pandas.core.arrays.floating
import time:      1554 |       1554 |               pandas.core.arrays.integer
import time:       951 |        951 |                   pandas.core.array_algos.transforms
import time:      1768 |       2719 |                 pandas.core.arrays._mixins
import time:       871 |        871 |                   pandas.core.strings
import time:       972 |        972 |                   pandas.core.strings.base
import time:      5961 |       7803 |                 pandas.core.strings.object_array
import time:      1325 |      11846 |               pandas.core.arrays.numpy_
import time:      1506 |      18366 |             pandas.core.arrays.string_
import time:       634 |        634 |               pandas.tseries
import time:       973 |       1606 |             pandas.tseries.frequencies
import time:      4586 |      93083 |           pandas.core.arrays.arrow.array
import time:       807 |     168222 |         pandas.core.arrays.arrow
import time:       806 |        806 |         pandas.core.arrays.boolean
import time:       108 |        108 |             _csv
import time:       917 |       1025 |           csv
import time:       728 |        728 |           pandas.core.accessor
import time:      1089 |       1089 |           pandas.core.base
import time:       531 |        531 |           pandas.io.formats
import time:      1093 |       1093 |           pandas.io.formats.console
import time:      2127 |       6591 |         pandas.core.arrays.categorical
import time:      2117 |       2117 |           pandas._libs.tslib
import time:       733 |        733 |             pandas.core.array_algos.datetimelike_accumulations
import time:      2758 |       3490 |           pandas.core.arrays.datetimelike
import time:      1069 |       1069 |           pandas.core.arrays._ranges
import time:       828 |        828 |           pandas.tseries.offsets
import time:      2055 |       9558 |         pandas.core.arrays.datetimes
import time:      1669 |       1669 |           pandas.core.arrays.timedeltas
import time:      3017 |       4686 |         pandas.core.arrays.interval
import time:      1638 |       1638 |         pandas.core.arrays.period
import time:      1747 |       1747 |               pandas._libs.sparse
import time:      1265 |       1265 |               pandas.io.formats.printing
import time:      1664 |       4675 |             pandas.core.arrays.sparse.array
import time:      1293 |       5968 |           pandas.core.arrays.sparse.accessor
import time:       793 |       6760 |         pandas.core.arrays.sparse
import time:       691 |        691 |           pandas.core.arrays.arrow._arrow_utils
import time:      1594 |       2285 |         pandas.core.arrays.string_arrow
import time:       985 |     201529 |       pandas.core.arrays
import time:       835 |        835 |       pandas.core.flags
import time:       430 |        430 |               backports_abc
import time:      2509 |       2939 |             pandas._libs.internals
import time:      1201 |       1201 |               pandas.core._numba
import time:      2423 |       3624 |             pandas.core._numba.executor
import time:      2727 |       9289 |           pandas.core.apply
import time:      1391 |       1391 |                 pandas._libs.indexing
import time:      1688 |       1688 |                   pandas.core.indexes
import time:       596 |        596 |                       backports_abc
import time:      4186 |       4782 |                     pandas._libs.index
import time:      1547 |       1547 |                     pandas._libs.writers
import time:      1737 |       1737 |                     pandas._libs.join
import time:      1530 |       1530 |                     pandas.core.array_algos.putmask
import time:      2145 |       2145 |                     pandas.core.indexes.frozen
import time:      5026 |       5026 |                     pandas.core.strings.accessor
import time:      5254 |      22019 |                   pandas.core.indexes.base
import time:      1693 |       1693 |                     pandas.core.indexes.extension
import time:      1493 |       3186 |                   pandas.core.indexes.category
import time:      3707 |       3707 |                       pandas.core.indexes.range
import time:      1596 |       1596 |                         pandas.core.tools
import time:      1348 |       2944 |                       pandas.core.tools.timedeltas
import time:      2300 |       8950 |                     pandas.core.indexes.datetimelike
import time:      1153 |       1153 |                     pandas.core.tools.times
import time:      2886 |      12989 |                   pandas.core.indexes.datetimes
import time:      3934 |       3934 |                     pandas.core.indexes.multi
import time:      1373 |       1373 |                     pandas.core.indexes.timedeltas
import time:      2523 |       7829 |                   pandas.core.indexes.interval
import time:      2930 |       2930 |                   pandas.core.indexes.period
import time:      1989 |      52626 |                 pandas.core.indexes.api
import time:      3742 |      57759 |               pandas.core.indexing
import time:      2032 |       2032 |               pandas.core.sample
import time:      1237 |       1237 |               pandas.core.array_algos.replace
import time:      2258 |       2258 |                   pandas.core.internals.blocks
import time:      1323 |       3580 |                 pandas.core.internals.api
import time:      1751 |       1751 |                   pandas.core.internals.base
import time:      2037 |       2037 |                     pandas.core.internals.ops
import time:      3142 |       5179 |                   pandas.core.internals.managers
import time:      2388 |       9317 |                 pandas.core.internals.array_manager
import time:      1263 |       1263 |                 pandas.core.internals.concat
import time:      1199 |      15358 |               pandas.core.internals
import time:      1200 |       1200 |               pandas.core.internals.construction
import time:       645 |        645 |                 pandas.core.methods
import time:       651 |        651 |                   pandas.core.reshape
import time:      1242 |       1893 |                 pandas.core.reshape.concat
import time:      1828 |       1828 |                     gzip
import time:       218 |        218 |                     mmap
import time:       635 |        635 |                       pwd
import time:       453 |        453 |                       grp
import time:      6005 |       7092 |                     tarfile
import time:       976 |        976 |                     pandas.core.shared_docs
import time:      4507 |      14619 |                   pandas.io.common
import time:      2691 |      17310 |                 pandas.io.formats.format
import time:      1122 |      20968 |               pandas.core.methods.describe
import time:       654 |        654 |                     pandas._libs.window
import time:      1582 |       2235 |                   pandas._libs.window.aggregations
import time:      1729 |       1729 |                     pandas._libs.window.indexers
import time:      3845 |       5573 |                   pandas.core.indexers.objects
import time:       991 |        991 |                   pandas.core.util.numba_
import time:      1199 |       1199 |                   pandas.core.window.common
import time:      2310 |       2310 |                   pandas.core.window.doc
import time:      1572 |       1572 |                   pandas.core.window.numba_
import time:       911 |        911 |                   pandas.core.window.online
import time:      3455 |       3455 |                   pandas.core.window.rolling
import time:      2218 |      20462 |                 pandas.core.window.ewm
import time:      3914 |       3914 |                 pandas.core.window.expanding
import time:      1434 |      25808 |               pandas.core.window
import time:     11062 |     135421 |             pandas.core.generic
import time:      1293 |       1293 |             pandas.core.methods.selectn
import time:       677 |        677 |               pandas.core.reshape.util
import time:       851 |        851 |               pandas.core.tools.numeric
import time:      1233 |       2760 |             pandas.core.reshape.melt
import time:      1760 |       1760 |               pandas._libs.reshape
import time:      2583 |       2583 |               pandas.core.indexes.accessors
import time:       767 |        767 |                 pandas.arrays
import time:      2084 |       2850 |               pandas.core.tools.datetimes
import time:      2193 |       2193 |               pandas.io.formats.info
import time:      2152 |       2152 |                 pandas.plotting._core
import time:       698 |        698 |                 pandas.plotting._misc
import time:      1002 |       3851 |               pandas.plotting
import time:     11352 |      24586 |             pandas.core.series
import time:     17833 |     181891 |           pandas.core.frame
import time:      2774 |       2774 |           pandas.core.groupby.base
import time:       374 |        374 |               backports_abc
import time:      2054 |       2427 |             pandas._libs.groupby
import time:       549 |        549 |               pandas.core.groupby.categorical
import time:      1135 |       1684 |             pandas.core.groupby.grouper
import time:      1650 |       5760 |           pandas.core.groupby.ops
import time:       739 |        739 |             pandas.core.groupby.numba_
import time:       950 |        950 |             pandas.core.groupby.indexing
import time:      3793 |       5481 |           pandas.core.groupby.groupby
import time:      3944 |     209138 |         pandas.core.groupby.generic
import time:       806 |     209944 |       pandas.core.groupby
import time:      1233 |     553932 |     pandas.core.api
import time:      1469 |       1469 |     pandas.tseries.api
import time:       657 |        657 |             pandas.core.computation.common
import time:       999 |       1655 |           pandas.core.computation.align
import time:       828 |        828 |               pprint
import time:       825 |       1652 |             pandas.core.computation.scope
import time:      1109 |       2761 |           pandas.core.computation.ops
import time:       604 |       5019 |         pandas.core.computation.engines
import time:       668 |        668 |           pandas.core.computation.parsing
import time:      2137 |       2805 |         pandas.core.computation.expr
import time:       672 |       8496 |       pandas.core.computation.eval
import time:       862 |       9357 |     pandas.core.computation.api
import time:       748 |        748 |       pandas.core.reshape.encoding
import time:      1833 |       1833 |       pandas.core.reshape.merge
import time:      1529 |       1529 |       pandas.core.reshape.pivot
import time:       730 |        730 |       pandas.core.reshape.tile
import time:       816 |       5655 |     pandas.core.reshape.api
import time:      1357 |       1357 |       pandas.api.extensions
import time:       780 |        780 |       pandas.api.indexers
import time:       699 |        699 |           pandas.core.interchange
import time:      1946 |       2644 |         pandas.core.interchange.dataframe_protocol
import time:       699 |        699 |           pandas.core.interchange.utils
import time:       879 |       1578 |         pandas.core.interchange.from_dataframe
import time:       703 |       4924 |       pandas.api.interchange
import time:       431 |        431 |         pandas.core.dtypes.api
import time:       533 |        963 |       pandas.api.types
import time:      2368 |       2368 |         pandas.core.resample
import time:      1039 |       1039 |               pandas._libs.json
import time:      2102 |       2102 |               pandas.io.json._normalize
import time:      1893 |       1893 |               pandas.io.json._table_schema
import time:       527 |        527 |                       backports_abc
import time:      2281 |       2807 |                     pandas._libs.parsers
import time:      2292 |       2292 |                       pandas.io.parsers.base_parser
import time:      1301 |       3593 |                     pandas.io.parsers.arrow_parser_wrapper
import time:      1207 |       1207 |                     pandas.io.parsers.c_parser_wrapper
import time:      1158 |       1158 |                     pandas.io.parsers.python_parser
import time:      4812 |      13575 |                   pandas.io.parsers.readers
import time:      1551 |      15126 |                 pandas.io.parsers
import time:        77 |      15203 |               pandas.io.parsers.readers
import time:      3036 |      23272 |             pandas.io.json._json
import time:       818 |      24089 |           pandas.io.json
import time:        69 |      24157 |         pandas.io.json._json
import time:      3229 |       3229 |         pandas.io.stata
import time:       562 |      30314 |       pandas.api.typing
import time:      1335 |      39671 |     pandas.api
import time:       934 |        934 |           pandas._testing.contexts
import time:      1009 |       1943 |         pandas._testing._io
import time:       914 |        914 |         pandas._testing._warnings
import time:       104 |        104 |             cmath
import time:      1128 |       1231 |           pandas._libs.testing
import time:      1006 |       2237 |         pandas._testing.asserters
import time:       652 |        652 |         pandas._testing.compat
import time:      1451 |       7196 |       pandas._testing
import time:       780 |       7975 |     pandas.testing
import time:       693 |        693 |     pandas.util._print_versions
import time:       634 |        634 |       pandas.io.clipboards
import time:       844 |        844 |           pandas.io.excel._util
import time:      1010 |       1010 |           pandas.io.excel._calamine
import time:      1008 |       1008 |           pandas.io.excel._odfreader
import time:      1531 |       1531 |           pandas.io.excel._openpyxl
import time:      1254 |       1254 |           pandas.io.excel._pyxlsb
import time:       982 |        982 |           pandas.io.excel._xlrd
import time:      3554 |      10180 |         pandas.io.excel._base
import time:       846 |        846 |         pandas.io.excel._odswriter
import time:       863 |        863 |         pandas.io.excel._xlsxwriter
import time:       862 |      12750 |       pandas.io.excel
import time:       821 |        821 |       pandas.io.feather_format
import time:       568 |        568 |       pandas.io.gbq
import time:      1705 |       1705 |       pandas.io.html
import time:      1119 |       1119 |       pandas.io.orc
import time:      2800 |       2800 |       pandas.io.parquet
import time:       806 |        806 |         pandas.compat.pickle_compat
import time:      1056 |       1862 |       pandas.io.pickle
import time:      1382 |       1382 |         pandas.core.computation.pytables
import time:      2792 |       4173 |       pandas.io.pytables
import time:      1304 |       1304 |         pandas.io.sas.sasreader
import time:       745 |       2049 |       pandas.io.sas
import time:       563 |        563 |       pandas.io.spss
import time:      1557 |       1557 |       pandas.io.sql
import time:      1374 |       1374 |       pandas.io.xml
import time:       813 |      32780 |     pandas.io.api
import time:       634 |        634 |     pandas.util._tester
import time:      1053 |       1053 |     pandas._version_meson
import time:      1618 |     943540 |   pandas
import time:      1225 |       1225 |     besx
import time:       623 |        623 |         pydantic.version
import time:      1012 |       1634 |       pydantic._migration
import time:       853 |        853 |       pydantic.errors
import time:      1207 |       3693 |     pydantic
import time:      2562 |       2562 |       pydantic_core._pydantic_core
import time:     16063 |      16063 |       pydantic_core.core_schema
import time:      1453 |      20077 |     pydantic_core
import time:       845 |        845 |     pydantic._internal
import time:       515 |        515 |         pydantic._internal._internal_dataclass
import time:      2027 |       2541 |       pydantic.aliases
import time:      1721 |       1721 |       pydantic.config
import time:      1347 |       1347 |       pydantic.warnings
import time:      1144 |       6751 |     pydantic._internal._config
import time:      1051 |       1051 |             pydantic._internal._namespace_utils
import time:       979 |       2030 |           pydantic._internal._typing_extra
import time:       640 |       2670 |         pydantic._internal._repr
import time:       870 |        870 |         pydantic._internal._core_metadata
import time:      1232 |       4770 |       pydantic._internal._core_utils
import time:       996 |        996 |         pydantic._internal._import_utils
import time:      1486 |       2482 |       pydantic._internal._utils
import time:      5565 |      12816 |     pydantic._internal._decorators
import time:       968 |        968 |       pydantic._internal._docs_extraction
import time:      1080 |       2047 |     pydantic._internal._fields
import time:      1721 |       1721 |     pydantic._internal._forward_ref
import time:      1553 |       1553 |     pydantic._internal._generics
import time:      1518 |       1518 |         pydantic.plugin
import time:      1081 |       2599 |       pydantic.plugin._schema_validator
import time:      1050 |       3648 |     pydantic._internal._mock_val_ser
import time:      2939 |       2939 |         fractions
import time:       835 |        835 |         pydantic.annotated_handlers
import time:      6413 |       6413 |         pydantic.functional_validators
import time:      1002 |       1002 |           pydantic._internal._schema_generation_shared
import time:      4181 |       5182 |         pydantic.json_schema
import time:      1070 |       1070 |         pydantic._internal._discriminated_union
import time:       856 |        856 |         pydantic._internal._known_annotated_metadata
import time:      3135 |      20428 |       pydantic._internal._generate_schema
import time:       765 |        765 |       pydantic._internal._signature
import time:      1560 |      22752 |     pydantic._internal._model_construction
import time:     10275 |      10275 |     annotated_types
import time:      1213 |       1213 |     pydantic._internal._validators
import time:     17774 |      17774 |     pydantic.types
import time:       612 |        612 |       pydantic._internal._serializers
import time:      3244 |       3855 |     pydantic._internal._std_types_schema
import time:      1131 |       1131 |     pydantic.plugin._loader
import time:    147408 |     258777 |   besx.config
import time:       828 |        828 |           besx.infrastructure
import time:       579 |       1406 |         besx.infrastructure.ui
import time:       354 |       1760 |       besx.infrastructure.ui.streamlit
import time:       342 |       2101 |     besx.infrastructure.ui.streamlit.pages
import time:       532 |        532 |               holidays.calendars.custom
import time:       429 |        429 |               holidays.calendars.gregorian
import time:       981 |       1941 |             holidays.calendars.buddhist
import time:       762 |        762 |             holidays.calendars.chinese
import time:      1600 |       1600 |             holidays.calendars.hebrew
import time:       887 |        887 |             holidays.calendars.hindu
import time:       536 |        536 |               holidays.helpers
import time:      1581 |       2116 |             holidays.calendars.islamic
import time:       463 |        463 |             holidays.calendars.julian
import time:       422 |        422 |             holidays.calendars.julian_revised
import time:       480 |        480 |             holidays.calendars.persian
import time:       604 |        604 |             holidays.calendars.thai
import time:       579 |       9851 |           holidays.calendars
import time:        47 |       9897 |         holidays.calendars.gregorian
import time:       659 |      10555 |       holidays.constants
import time:      1365 |       1365 |         gettext
import time:      1860 |       3225 |       holidays.holiday_base
import time:      1089 |       1089 |       holidays.registry
import time:       719 |        719 |       holidays.utils
import time:      1459 |      17046 |     holidays
import time:       627 |        627 |         besx.application
import time:       213 |        213 |             besx.infrastructure.logging
import time:      1001 |       1001 |                         colorama.ansi
import time:      1163 |       1163 |                           colorama.win32
import time:       825 |       1988 |                         colorama.winterm
import time:      1491 |       4479 |                       colorama.ansitowin32
import time:       699 |       5177 |                     colorama.initialise
import time:       888 |       6065 |                   colorama
import time:      1509 |       7573 |                 colorlog.escape_codes
import time:       910 |       8483 |               colorlog.formatter
import time:      1587 |       1587 |               colorlog.wrappers
import time:       681 |      10750 |             colorlog
import time:       871 |      11833 |           besx.infrastructure.logging.logger
import time:       675 |      12508 |         besx.application.ems.ems_engine
import time:       837 |      13971 |       besx.application.ems
import time:       785 |      14755 |     besx.application.ems.ems_manager
import time:       273 |        273 |       besx.application.analysis
import time:      2288 |       2560 |     besx.application.analysis.load_analyzer
import time:       266 |        266 |       besx.infrastructure.visualization
import time:      1128 |       1393 |     besx.infrastructure.visualization.plotly_plots
import time:      1587 |      39441 |   besx.infrastructure.ui.streamlit.pages.step_rules
import time:       720 |        720 |   besx.infrastructure.ui.streamlit.pages.step_battery
import time:       265 |        265 |       besx.infrastructure.ui.streamlit.utils
import time:       621 |        621 |             plotly.express._special_inputs
import time:       582 |        582 |             plotly.express.trendline_functions
import time:       482 |        482 |                   _plotly_utils.colors._swatches
import time:       625 |        625 |                   _plotly_utils.colors.colorbrewer
import time:       553 |        553 |                   _plotly_utils.colors.carto
import time:       723 |       2381 |                 _plotly_utils.colors.qualitative
import time:       587 |        587 |                   _plotly_utils.colors.plotlyjs
import time:       696 |        696 |                   _plotly_utils.colors.cmocean
import time:       713 |       1995 |                 _plotly_utils.colors.sequential
import time:       729 |        729 |                 _plotly_utils.colors.diverging
import time:       477 |        477 |                 _plotly_utils.colors.cyclical
import time:       816 |       6397 |               _plotly_utils.colors
import time:       586 |       6982 |             plotly.colors
import time:       635 |        635 |             packaging
import time:       595 |        595 |               packaging._structures
import time:      3300 |       3894 |             packaging.version
import time:      8745 |      21457 |           plotly.express._core
import time:       697 |        697 |           plotly.express.imshow_utils
import time:       191 |        191 |                 array
import time:      1827 |       2017 |               _plotly_utils.png
import time:      6903 |       6903 |                 PIL.ExifTags
import time:       804 |        804 |                   PIL._deprecate
import time:      1620 |       2424 |                 PIL.ImageMode
import time:      1418 |       1418 |                 PIL.TiffTags
import time:       616 |        616 |                 PIL._binary
import time:       715 |        715 |                   PIL._typing
import time:       638 |       1352 |                 PIL._util
import time:       530 |        530 |                         xml
import time:       660 |       1190 |                       xml.parsers
import time:      3588 |       3588 |                       pyexpat
import time:       716 |       5493 |                     xml.parsers.expat
import time:       848 |       6340 |                   defusedxml.common
import time:       688 |       7028 |                 defusedxml
import time:      1219 |       1219 |                     xml.etree
import time:      2130 |       2130 |                     xml.etree.ElementPath
import time:      2431 |       2431 |                     _elementtree
import time:      2542 |       8321 |                   xml.etree.ElementTree
import time:         7 |          7 |                   _elementtree
import time:      3277 |      11604 |                 defusedxml.ElementTree
import time:      6566 |       6566 |                 PIL._imaging
import time:      3406 |      41315 |               PIL.Image
import time:       591 |      43921 |             _plotly_utils.data_utils
import time:       658 |      44579 |           plotly.utils
import time:       565 |        565 |                 xarray.coding
import time:       514 |        514 |                   xarray.core
import time:      1652 |       1652 |                       html.entities
import time:      1121 |       2773 |                     html
import time:      1036 |       1036 |                       numpy._typing._add_docstring
import time:       615 |       1651 |                     numpy.typing
import time:       545 |        545 |                       xarray.compat
import time:       401 |        401 |                           xarray.namedarray
import time:      2434 |       2434 |                           xarray.namedarray._typing
import time:      1068 |       3902 |                         xarray.namedarray.utils
import time:       626 |       4528 |                       xarray.compat.dask_array_compat
import time:      1458 |       1458 |                                 difflib
import time:      4001 |       5458 |                               xarray.core.utils
import time:       642 |       6100 |                             xarray.namedarray.pycompat
import time:       487 |       6586 |                           xarray.compat.array_api_compat
import time:       764 |        764 |                           xarray.compat.npcompat
import time:       786 |       8135 |                         xarray.core.dtypes
import time:       751 |        751 |                           xarray.core.options
import time:      2530 |       3280 |                         xarray.core.nputils
import time:       795 |      12210 |                       xarray.compat.dask_array_ops
import time:       925 |        925 |                       xarray.namedarray.parallelcompat
import time:      1331 |      19536 |                     xarray.core.duck_array_ops
import time:       879 |        879 |                     xarray.core.coordinate_transform
import time:       359 |        359 |                       cftime
import time:      2348 |       2707 |                     xarray.core.types
import time:      3192 |      30735 |                   xarray.core.indexing
import time:       593 |        593 |                     xarray.computation
import time:       816 |        816 |                     xarray.computation.ops
import time:      1550 |       1550 |                       xarray.core._typed_ops
import time:       877 |        877 |                           xarray.core.datatree_render
import time:      1164 |       1164 |                           xarray.core.treenode
import time:      1326 |       3366 |                         xarray.core.formatting
import time:       775 |        775 |                         xarray.core.formatting_html
import time:      1066 |       1066 |                           xarray.namedarray._aggregations
import time:      1301 |       2367 |                         xarray.namedarray.core
import time:       493 |        493 |                         cftime
import time:      1506 |       8505 |                       xarray.core.common
import time:       757 |      10810 |                     xarray.computation.arithmetic
import time:      2179 |       2179 |                     xarray.core.extension_array
import time:       790 |        790 |                       xarray.util
import time:      1631 |       2421 |                     xarray.util.deprecation_helpers
import time:      2140 |      18957 |                   xarray.core.variable
import time:       819 |      51023 |                 xarray.coding.common
import time:      1093 |       1093 |                 xarray.compat.pdcompat
import time:       354 |        354 |                 cftime
import time:      1433 |      54466 |               xarray.coding.times
import time:       797 |      55262 |             xarray.coders
import time:       808 |        808 |                 xarray.coding.cftimeindex
import time:      1391 |       2199 |               xarray.coding.cftime_offsets
import time:      1790 |       1790 |                 xarray.core.indexes
import time:       692 |        692 |                   xarray.structure
import time:      1525 |       2216 |                 xarray.structure.alignment
import time:      1477 |       1477 |                 xarray.structure.merge
import time:      1210 |       6692 |               xarray.computation.apply_ufunc
import time:      1340 |       1340 |               xarray.core.coordinates
import time:       329 |        329 |                   cftime
import time:       748 |       1076 |                 xarray.coding.calendar_ops
import time:       986 |        986 |                 xarray.computation.computation
import time:      1411 |       1411 |                 xarray.core._aggregations
import time:      1346 |       1346 |                 xarray.core.accessor_dt
import time:      1370 |       1370 |                 xarray.core.accessor_str
import time:       751 |        751 |                   xarray.core.dataset_utils
import time:       628 |        628 |                   xarray.core.dataset_variables
import time:       258 |        258 |                             cftime
import time:      1655 |       1913 |                           xarray.plot.utils
import time:      1297 |       3209 |                         xarray.plot.facetgrid
import time:       826 |        826 |                         xarray.structure.concat
import time:      1264 |       5298 |                       xarray.plot.dataarray_plot
import time:       859 |        859 |                       xarray.plot.dataset_plot
import time:       544 |       6700 |                     xarray.plot
import time:       823 |       7522 |                   xarray.plot.accessor
import time:       612 |        612 |                   xarray.structure.chunks
import time:      2994 |      12506 |                 xarray.core.dataset
import time:      3820 |      22512 |               xarray.core.dataarray
import time:      3122 |       3122 |               xarray.core.groupby
import time:       865 |        865 |               xarray.core.resample_cftime
import time:      2937 |      39665 |             xarray.groupers
import time:       670 |        670 |                   xarray.core.datatree_mapping
import time:      1885 |       2555 |                 xarray.core.datatree
import time:      1033 |       3588 |               xarray.testing.assertions
import time:       679 |       4267 |             xarray.testing
import time:      1232 |       1232 |                       xarray.coding.variables
import time:       591 |       1822 |                     xarray.coding.strings
import time:       987 |        987 |                     xarray.conventions
import time:       991 |       3799 |                   xarray.backends.common
import time:       741 |        741 |                           multiprocessing.process
import time:       736 |        736 |                           multiprocessing.reduction
import time:       973 |       2450 |                         multiprocessing.context
import time:       650 |       3099 |                       multiprocessing
import time:       728 |       3827 |                     xarray.backends.locks
