"Time","Math1","Vm1:Measured voltage","Gain1","C-Script:2","C-Script:1","Integrator"
711300,23,957.50817151553429,89.029763216080923,1,0.074384540319442749,0.19393013863192274
711600,4,957.51523878786725,91.726535561451911,1,0.076637133955955505,0.19395290000337972
711900,9,957.52260247379843,91.773932450280313,1,0.076676152646541595,0.19397631384781969
712200,14,957.52991937112085,89.628130133553185,1,0.074882782995700836,0.19399976219024398
712500,19,957.53702334258128,87.892836950412999,1,0.073432430624961853,0.19402268077452725
712800,0,957.54399675673494,87.482851626012405,1,0.073089361190795898,0.19404515232237315
713100,5,957.5509627046348,91.595472315525257,1,0.076524786651134491,0.19406750766758174
713400,10,957.55834266186355,89.509561478671301,1,0.074781499803066254,0.19409087509553949
713700,15,957.56543811245751,93.315062903374695,1,0.077960260212421417,0.19411376219516602
714000,20,957.57294917768206,89.196187588879567,1,0.074518561363220215,0.19413757122919242
714300,1,957.57998078333208,97.839863471417999,1,0.081739276647567749,0.19416039523130088
714600,6,957.58794465321796,282.53732065316893,1,0.23604084551334381,0.19418531873771241
714900,11,957.61398710922617,521.15030168720682,1,0.43537402153015137,0.1942559300819087
715200,16,957.6600757111529,744.01818130068875,1,0.62153005599975586,0.19438703984907926
715500,21,957.72362473125111,1002.3365103940331,1,0.83726578950881958,0.19457521096390454
715800,2,957.8084315414269,1273.8513060691546,1,1.0639716386795044,0.19482905191063341
716100,7,957.91511780174358,1607.9832962789178,1,1.3429025411605835,0.19515210586887449
716400,12,958.04960662064991,1910.9928188746021,1,1.595736026763916,0.19555992027232166
716700,17,958.20762099669696,1991.2546255145944,1,1.6624828577041626,0.1960453121256599
717000,22,958.36775843021621,2161.3478896650422,1,1.8041908740997314,0.19655301174895107
717300,3,958.54312459723326,2936.0294829987233,1,2.4504101276397705,0.19710327734219227
717600,8,958.79164465343831,3242.5949318527355,1,2.7055678367614746,0.19784598525097336
717900,13,959.0555871215206,5573.0071148778179,1,4.6487460136413574,0.19867069849153535
718200,18,959.53584511557165,6974.1140695725926,1,5.8145732879638672,0.20007225002190571
718500,23,959.93348215140691,9126.0203009646084,1,7.6055440902709961,0.20183824146891413
718800,4,960.45988772091437,10911.268512130941,1,9.0883693695068359,0.20414534642992371
719100,9,961.07321892597406,12986.981872621604,1,10.810399055480957,0.20690886400535555
719400,14,961.8017209561815,13399.765919137762,1,11.145553588867188,0.21019626613465167
719700,19,962.5184764265673,15594.735886381461,1,12.961609840393066,0.21360031348679714
720000,0,963.38594953322217,14472.584011036783,1,12.018098831176758,0.21754419975898803
720300,5,964.12770949111655,13752.377384265612,1,11.411249160766602,0.22122802811107731
720600,10,964.838890718372,16641.55089759102,1,13.798408508300781,0.22472294401163195
720900,15,965.77314925913822,18673.232196289038,1,15.46800708770752,0.22891669525343675
721200,20,966.79644501388316,25880.3909533802,1,21.415378570556641,0.23362798470202609
721500,1,968.29943262843017,25831.405607777619,1,21.341667175292969,0.24011221560968243
721800,6,969.65453256800367,23899.374067855191,1,19.71784782409668,0.24663591204252175
722100,11,970.869497446428,25666.783330503466,1,21.149524688720703,0.25267953294233969
722400,16,972.24811006319067,26487.496078693031,1,21.794845581054688,0.2591290884275631
722700,21,973.64905330168676,30434.254373872522,1,25.006345748901367,0.2657838544243552
723000,2,975.31502751781488,32093.25678193113,1,26.324422836303711,0.27339308539959212
723300,7,977.01974504856253,31056.617181098369,1,25.429676055908203,0.28142437709313867
723600,12,978.61500455802468,31114.91194478621,1,25.435874938964844,0.28920525451547996
723900,17,980.23204112872793,35537.675612165142,1,29.003480911254883,0.29697875831034115
724200,22,981.25532261360377,39689.506713524766,1,32.358150482177734,0.30580668861833199
724500,3,981.85547911544427,40660.319781739599,1,33.129371643066406,0.31566525747145247
724800,8,982.40187703257129,48938.300779536796,1,39.851959228515625,0.32578654192604223
725100,13,983.20627167430246,47323.345826969598,1,38.505329132080078,0.33790067583145245
725400,18,983.78441157473048,47428.788737386487,1,38.568439483642578,0.34968724983260419
725700,23,984.39916091307373,40640.509652070294,1,33.027664184570313,0.36147851829505251
726000,4,984.78345897284873,37387.645916762354,1,30.372276306152344,0.37163429414150823
726300,9,985.19873989614121,43356.845003570888,1,35.206577301025391,0.38094838951800702
726600,14,985.88128783262573,52499.038853371938,1,42.600696563720703,0.39166243755603425
726900,19,986.74649743953557,46329.296784039463,1,37.561256408691406,0.40460959176207578
727200,0,987.21583971567577,48313.562097316673,1,39.1513671875,0.41614602678930651
727500,5,987.8785604550759,49086.612990441863,1,39.751132965087891,0.42809961025057686
727800,10,988.52581671349719,49728.575414035266,1,40.244632720947266,0.44024677045844263
728100,15,989.1781919049937,53236.003872507572,1,43.054733276367188,0.45254589188962041
728400,20,989.93406888874392,51725.544410817383,1,41.801200866699219,0.46567973171900845
728700,1,990.56686964634969,53295.5692529894,1,43.042484283447266,0.4784728288337054
729000,6,991.28265589440502,43822.573717786792,1,35.366359710693359,0.49161933097714061
729300,11,991.91115896429835,60030.30425883003,1,48.415874481201172,0.50251220374320194
729600,16,994.53443147816245,61333.391074137951,1,49.33636474609375,0.51716895933423712
729900,21,996.90860636580942,52859.828342011497,1,42.418998718261719,0.53223277603439789
730200,2,998.7628800534975,51586.501414495397,1,41.320316314697266,0.54526659341332984
730500,7,1000.705772404257,55493.2951398519,1,44.363327026367188,0.55790454138588408
730800,12,1002.8942476147367,43247.077979480666,1,34.497817993164063,0.57142842020664553
731100,17,1004.2994713651607,58078.134322302278,1,46.263599395751953,0.58207365362579788
731400,22,1006.7899461872529,66141.174643744074,1,52.556083679199219,0.59608681662415852
731700,3,1009.4476117768289,63859.566124153978,1,50.609512329101563,0.61207741090884582
732000,8,1011.8127654247952,66088.408305931793,1,52.253467559814453,0.62756005765273026
732300,13,1014.3429770947442,62189.382419011119,1,49.048011779785156,0.64350712545161681
732600,18,1016.603112753211,69804.027150106587,1,54.931190490722656,0.65852638003955133
732900,23,1019.3635140868312,67353.858236921747,1,52.859542846679688,0.67524641386125639
733200,4,1021.8327997082575,54597.972859831396,1,42.745132446289063,0.69141729405529018
733500,9,1023.7441154302821,61106.900217160844,1,47.751697540283203,0.70458407868093742
733800,14,1026.5187089006263,67595.681877098512,1,52.679550170898438,0.71912022617981008
734100,19,1029.5656202541077,67729.83639500213,1,52.627895355224609,0.7351606039506845
734400,0,1032.4903992809257,69038.599302870003,1,53.492877960205078,0.75123724287890248
734700,5,1035.48502761142,72652.285038023023,1,56.130046844482422,0.76756835149761093
735000,10,1038.6685534760318,65552.779122642867,1,50.489856719970703,0.78468556465779649
735300,15,1041.3538098705774,58059.199028161172,0,0,0.80016822050113123
735600,20,1040.1772844749223,71997.659851640361,0,0,0.80068186336508651
735900,1,1040.1772844749223,80876.010480231373,0,0,0.80068186336508651
736200,6,1040.1772844749223,26158.752398908917,0,0,0.80068186336508651
736500,11,1040.1772844749223,54554.502170867818,0,0,0.80068186336508651
736800,16,1040.1772844749223,48938.046557601483,0,0,0.80068186336508651
737100,21,1040.1772844749223,58147.476292955042,0,0,0.80068186336508651
737400,2,1040.1772844749223,65609.642776598339,0,0,0.80068186336508651
737700,7,1040.1772844749223,74475.705415998935,0,0,0.80068186336508651
738000,12,1040.1772844749223,71647.695268239535,0,0,0.80068186336508651
738300,17,1040.1772844749223,74426.22647688922,0,0,0.80068186336508651
738600,22,1040.1772844749223,67648.538198098104,0,0,0.80068186336508651
738900,3,1040.1772844749223,69160.033441167165,0,0,0.80068186336508651
739200,8,1040.1772844749223,64320.034424842364,0,0,0.80068186336508651
739500,13,1040.1772844749223,59121.670814462545,0,0,0.80068186336508651
739800,18,1040.1772844749223,71333.343652784533,0,0,0.80068186336508651
740100,23,1040.1772844749223,75063.299600649232,0,0,0.80068186336508651
740400,4,1040.1772844749223,14248.936892327554,0,0,0.80068186336508651
740700,9,1040.1772844749223,70695.055844132221,0,0,0.80068186336508651
741000,14,1040.1772844749223,73685.882969053229,0,0,0.80068186336508651
741300,19,1040.1772844749223,54269.242214161728,0,0,0.80068186336508651
741600,0,1040.1772844749223,73952.043779084692,0,0,0.80068186336508651
741900,5,1040.1772844749223,72730.925725886904,0,0,0.80068186336508651
742200,10,1040.1772844749223,53109.336299947463,0,0,0.80068186336508651
742500,15,1040.1772844749223,44584.410471339324,0,0,0.80068186336508651
742800,20,1040.1772844749223,11252.456201357538,0,0,0.80068186336508651
743100,1,1040.1772844749223,32737.493695337889,0,0,0.80068186336508651
743400,6,1040.1772844749223,64162.767384219565,0,0,0.80068186336508651
743700,11,1040.1772844749223,63034.669251497391,0,0,0.80068186336508651
744000,16,1040.1772844749223,60694.069187727364,0,0,0.80068186336508651
744300,21,1040.1772844749223,60725.227984774821,0,0,0.80068186336508651
744600,2,1040.1772844749223,12112.041866743944,0,0,0.80068186336508651
744900,7,1040.1772844749223,7199.3549179882348,0,0,0.80068186336508651
745200,12,1040.1772844749223,6545.2326672804775,0,0,0.80068186336508651
745500,17,1040.1772844749223,7389.9455086569506,0,0,0.80068186336508651
745800,22,1040.1772844749223,54619.486357427995,0,0,0.80068186336508651
746100,3,1040.1772844749223,53801.104805228344,0,0,0.80068186336508651
746400,8,1040.1772844749223,53928.254777777402,0,0,0.80068186336508651
746700,13,1040.1772844749223,52697.798842729462,0,0,0.80068186336508651
747000,18,1040.1772844749223,50517.702089942184,0,0,0.80068186336508651
747300,23,1040.1772844749223,44152.805190515195,0,0,0.80068186336508651
747600,4,1040.1772844749223,4292.0272933349806,0,0,0.80068186336508651
747900,9,1040.1772844749223,3911.2493767412211,0,0,0.80068186336508651
748200,14,1040.1772844749223,3943.0782854947297,0,0,0.80068186336508651
748500,19,1040.1772844749223,7028.4018659758121,0,0,0.80068186336508651
748800,0,1040.1772844749223,7510.4863278823041,0,0,0.80068186336508651
749100,5,1040.1772844749223,4418.7543755259703,0,0,0.80068186336508651
749400,10,1040.1772844749223,3276.2621794949091,0,0,0.80068186336508651
749700,15,1040.1772844749223,3325.9394354107972,0,0,0.80068186336508651
750000,20,1040.1772844749223,5056.8220007966574,0,0,0.80068186336508651
750300,1,1040.1772844749223,6690.178967152784,0,0,0.80068186336508651
750600,6,1040.1772844749223,28040.830721961742,0,0,0.80068186336508651
750900,11,1040.1772844749223,28581.211179241349,0,0,0.80068186336508651
751200,16,1040.1772844749223,23668.00346040586,0,0,0.80068186336508651
751500,21,1040.1772844749223,25946.072723168963,0,0,0.80068186336508651
751800,2,1040.1772844749223,24650.70859563386,0,0,0.80068186336508651
752100,7,1040.1772844749223,23277.202753167152,0,0,0.80068186336508651
752400,12,1040.1772844749223,20893.632556745011,0,0,0.80068186336508651
752700,17,1040.1772844749223,19068.269184417728,0,0,0.80068186336508651
753000,22,1040.1772844749223,16693.498635730077,0,0,0.80068186336508651
753300,3,1040.1772844749223,16212.685867130967,0,0,0.80068186336508651
753600,8,1040.1772844749223,11582.586413091756,0,0,0.80068186336508651
753900,13,1040.1772844749223,5801.7023927868468,0,0,0.80068186336508651
754200,18,1040.1772844749223,2769.6887195254294,0,0,0.80068186336508651
754500,23,1040.1772844749223,2390.6281180588853,0,0,0.80068186336508651
754800,4,1040.1772844749223,2205.2136172292116,0,0,0.80068186336508651
755100,9,1040.1772844749223,1732.102550193038,0,0,0.80068186336508651
755400,14,1040.1772844749223,1436.7618073868016,0,0,0.80068186336508651
755700,19,1040.1772844749223,1296.0777294924837,0,0,0.80068186336508651
756000,0,1040.1772844749223,1158.2930389162566,0,0,0.80068186336508651
756300,5,1040.1772844749223,-78008.837904783752,-1,-93.744644165039063,0.80068186336508651
756600,10,1032.6087828635168,-80866.66053527387,-1,-97.891212463378906,0.77286543028640198
756900,15,1027.0522687122127,-82373.30878525936,-1,-100.25453186035156,0.74290373517747477
757200,20,1021.4023195830993,-85528.615255135504,-1,-104.67057800292969,0.71220041683305901
757500,1,1015.9721741177169,-85736.057821375143,-1,-105.48524475097656,0.68016313660242067
757800,6,1010.9106225795011,-85946.497578606082,-1,-106.27361297607422,0.64784750937145796
758100,11,1005.8108759359244,-83939.462078605546,-1,-104.31814575195313,0.61528964207348347
758400,16,1000.8727011852744,-84747.809991603193,-1,-105.84239959716797,0.5833053173043804
758700,21,995.77510583564856,-82747.817555992791,-1,-103.87362670898438,0.55088637513821559
759000,2,990.85850428119932,-84148.488881692159,-1,-106.15604400634766,0.51903775499516702
759300,7,987.13020991940812,-82145.729691964283,-1,-104.02088165283203,0.48653343003444072
759600,12,985.53526433707088,-81147.330034776212,-1,-102.92291259765625,0.45467829795082815
759900,17,983.925436489361,-81440,-1,-103.46312713623047,0.42317145179360183
760200,22,982.26508861927925,-82440,-1,-104.91058349609375,0.39151482501487311
760500,3,980.5585358943523,-82840,-1,-105.60308074951172,0.35942355416291433
760800,8,978.86037585395025,-82440,-1,-105.27548217773438,0.32711292089740612
761100,13,976.39681887877953,-82200,-1,-105.23385620117188,0.29489282351564949
761400,18,969.67496815437414,-82600,-1,-106.47898101806641,0.26262589226979932
761700,23,962.85249471340967,-82000,-1,-106.45452117919922,0.22998372610077553
762000,4,955.78537178923045,-80400,0,0,0.19733612444848289
762300,9,958.22837516473533,-81200,0,0,0.19624479219466451
762600,14,958.22837516473533,-81200,0,0,0.19624479219466451
762900,19,958.22837516473533,-79800,0,0,0.19624479219466451
763200,0,958.22837516473533,-80600,0,0,0.19624479219466451
763500,5,958.22837516473533,-79600,0,0,0.19624479219466451
763800,10,958.22837516473533,-80600,0,0,0.19624479219466451
764100,15,958.22837516473533,-79800,0,0,0.19624479219466451
764400,20,958.22837516473533,-78800,0,0,0.19624479219466451
764700,1,958.22837516473533,-78800,0,0,0.19624479219466451
765000,6,958.22837516473533,-79200,0,0,0.19624479219466451
765300,11,958.22837516473533,-78200,0,0,0.19624479219466451
765600,16,958.22837516473533,-79800,0,0,0.19624479219466451
765900,21,958.22837516473533,-79800,0,0,0.19624479219466451
766200,2,958.22837516473533,-78800,0,0,0.19624479219466451
766500,7,958.22837516473533,-77200,0,0,0.19624479219466451
766800,12,958.22837516473533,0,0,0,0.19624479219466451
767100,17,958.22837516473533,0,0,0,0.19624479219466451
767400,22,958.22837516473533,0,0,0,0.19624479219466451
767700,3,958.22837516473533,0,0,0,0.19624479219466451
768000,8,958.22837516473533,0,0,0,0.19624479219466451
768300,13,958.22837516473533,0,0,0,0.19624479219466451
768600,18,958.22837516473533,0,0,0,0.19624479219466451
768900,23,958.22837516473533,0,0,0,0.19624479219466451
769200,4,958.22837516473533,0,0,0,0.19624479219466451
769500,9,958.22837516473533,0,0,0,0.19624479219466451
769800,14,958.22837516473533,0,0,0,0.19624479219466451
770100,19,958.22837516473533,0,0,0,0.19624479219466451
770400,0,958.22837516473533,0,0,0,0.19624479219466451
770700,5,958.22837516473533,0,0,0,0.19624479219466451
771000,10,958.22837516473533,0,0,0,0.19624479219466451
771300,15,958.22837516473533,0,0,0,0.19624479219466451
771600,20,958.22837516473533,0,0,0,0.19624479219466451
771900,1,958.22837516473533,0,0,0,0.19624479219466451
772200,6,958.22837516473533,0,0,0,0.19624479219466451
772500,11,958.22837516473533,0,0,0,0.19624479219466451
772800,16,958.22837516473533,0,0,0,0.19624479219466451
773100,21,958.22837516473533,0,0,0,0.19624479219466451
773400,2,958.22837516473533,0,0,0,0.19624479219466451
773700,7,958.22837516473533,0,0,0,0.19624479219466451
774000,12,958.22837516473533,0,0,0,0.19624479219466451
774300,17,958.22837516473533,0,0,0,0.19624479219466451
774600,22,958.22837516473533,0,0,0,0.19624479219466451
774900,3,958.22837516473533,0,0,0,0.19624479219466451
775200,8,958.22837516473533,0,0,0,0.19624479219466451
775500,13,958.22837516473533,0,0,0,0.19624479219466451
775800,18,958.22837516473533,0,0,0,0.19624479219466451
776100,23,958.22837516473533,0,0,0,0.19624479219466451
776400,4,958.22837516473533,0,0,0,0.19624479219466451
776700,9,958.22837516473533,0,0,0,0.19624479219466451
777000,14,958.22837516473533,0,0,0,0.19624479219466451
777300,19,958.22837516473533,0,0,0,0.19624479219466451
777600,0,958.22837516473533,0,0,0,0.19624479219466451
777900,5,958.22837516473533,0,0,0,0.19624479219466451
778200,10,958.22837516473533,0,0,0,0.19624479219466451
778500,15,958.22837516473533,0,0,0,0.19624479219466451
778800,20,958.22837516473533,0,0,0,0.19624479219466451
779100,1,958.22837516473533,0,0,0,0.19624479219466451
779400,6,958.22837516473533,0,0,0,0.19624479219466451
779700,11,958.22837516473533,0,0,0,0.19624479219466451
780000,16,958.22837516473533,0,0,0,0.19624479219466451
780300,21,958.22837516473533,0,0,0,0.19624479219466451
780600,2,958.22837516473533,0,0,0,0.19624479219466451
780900,7,958.22837516473533,0,0,0,0.19624479219466451
781200,12,958.22837516473533,0,0,0,0.19624479219466451
781500,17,958.22837516473533,0,0,0,0.19624479219466451
781800,22,958.22837516473533,0,0,0,0.19624479219466451
782100,3,958.22837516473533,0,0,0,0.19624479219466451
782400,8,958.22837516473533,0,0,0,0.19624479219466451
782700,13,958.22837516473533,0,0,0,0.19624479219466451
783000,18,958.22837516473533,0,0,0,0.19624479219466451
783300,23,958.22837516473533,0,0,0,0.19624479219466451
783600,4,958.22837516473533,0,0,0,0.19624479219466451
783900,9,958.22837516473533,0,0,0,0.19624479219466451
784200,14,958.22837516473533,0,0,0,0.19624479219466451
784500,19,958.22837516473533,0,0,0,0.19624479219466451
784800,0,958.22837516473533,0,0,0,0.19624479219466451
785100,5,958.22837516473533,0,0,0,0.19624479219466451
785400,10,958.22837516473533,0,0,0,0.19624479219466451
785700,15,958.22837516473533,0,0,0,0.19624479219466451
786000,20,958.22837516473533,0,0,0,0.19624479219466451
786300,1,958.22837516473533,0,0,0,0.19624479219466451
786600,6,958.22837516473533,0,0,0,0.19624479219466451
786900,11,958.22837516473533,0,0,0,0.19624479219466451
787200,16,958.22837516473533,0,0,0,0.19624479219466451
787500,21,958.22837516473533,0,0,0,0.19624479219466451
787800,2,958.22837516473533,0,0,0,0.19624479219466451
788100,7,958.22837516473533,0,0,0,0.19624479219466451
788400,12,958.22837516473533,0,0,0,0.19624479219466451
788700,17,958.22837516473533,0,0,0,0.19624479219466451
789000,22,958.22837516473533,0,0,0,0.19624479219466451
789300,3,958.22837516473533,0,0,0,0.19624479219466451
789600,8,958.22837516473533,0,0,0,0.19624479219466451
789900,13,958.22837516473533,0,0,0,0.19624479219466451
790200,18,958.22837516473533,0,0,0,0.19624479219466451
790500,23,958.22837516473533,0,0,0,0.19624479219466451
790800,4,958.22837516473533,0,0,0,0.19624479219466451
791100,9,958.22837516473533,0,0,0,0.19624479219466451
791400,14,958.22837516473533,0,0,0,0.19624479219466451
791700,19,958.22837516473533,0,0,0,0.19624479219466451
792000,0,958.22837516473533,0,0,0,0.19624479219466451
792300,5,958.22837516473533,0,0,0,0.19624479219466451
792600,10,958.22837516473533,0,0,0,0.19624479219466451
792900,15,958.22837516473533,0,0,0,0.19624479219466451
793200,20,958.22837516473533,0,0,0,0.19624479219466451
793500,1,958.22837516473533,0,0,0,0.19624479219466451
793800,6,958.22837516473533,0,0,0,0.19624479219466451
794100,11,958.22837516473533,0,0,0,0.19624479219466451
794400,16,958.22837516473533,0,0,0,0.19624479219466451
794700,21,958.22837516473533,0,0,0,0.19624479219466451
795000,2,958.22837516473533,0,0,0,0.19624479219466451
795300,7,958.22837516473533,0,0,0,0.19624479219466451
795600,12,958.22837516473533,0,0,0,0.19624479219466451
795900,17,958.22837516473533,87.036788586760878,1,0.072664760053157806,0.19624479219466451
796200,22,958.23696658005952,91.047456137353109,1,0.076012477278709412,0.19626627343151645
796500,3,958.24429565780326,91.804021474848398,1,0.076643526554107666,0.19628948508142444
796800,8,958.25162295151233,90.026397369446727,1,0.075158879160881042,0.19631291741033977
797100,13,958.25876031074711,90.23484033338265,1,0.075332336127758026,0.19633591728048655
797400,18,958.26595205694059,88.977231926717494,1,0.074281871318817139,0.19635895329430847
797700,23,958.27301564454797,92.236768089440758,1,0.077002502977848053,0.19638168053629154
798000,4,958.28042487215544,92.584882450875853,1,0.077292516827583313,0.19640520134447323
798300,9,958.28780630698736,91.381768604478793,1,0.076287537813186646,0.19642883562100638
798600,14,958.29506230140987,86.808746224008331,1,0.072469323873519897,0.19645217576101609
798900,19,958.30188978946092,90.874924945836298,1,0.075863301753997803,0.1964743769156875
799200,0,958.3092056857754,91.776526618403977,1,0.076615385711193085,0.19649754247478821
799500,5,958.31653305641555,91.003470783996661,1,0.075969450175762177,0.19652096496343319
799800,10,958.32376689409489,89.587443490264207,1,0.074786782264709473,0.19654420416795085
800100,15,958.33087564142329,196.03623352232853,1,0.16364806890487671,0.19656708716831289
800400,20,958.3485176622977,235.99152282852071,1,0.19699849188327789,0.19661622717053534
800700,1,958.36807507039828,191.31643152671859,1,0.15970183908939362,0.1966761320322728
801000,6,958.3824618209203,344.88613897843442,1,0.28789019584655762,0.19672535135355015
801300,11,958.41285545177027,527.01819381293569,1,0.43990913033485413,0.19681208493964172
801600,16,958.45829715544551,816.36913076233998,1,0.68140190839767456,0.19694506397596798
801900,21,958.52882102898104,1474.1953763185822,1,1.2303817272186279,0.19715097962330522
802200,2,958.65873577193656,2428.6713938917173,1,2.0267245769500732,0.19752163268906717
802500,7,958.8702634065761,2255.9774966795194,1,1.882196307182312,0.19813326304635634
802800,12,959.04654356096262,1769.8058375209132,1,1.4763044118881226,0.19871030006341459
803100,17,959.1781378527769,1912.0992009802335,1,1.5947813987731934,0.19916589127859516
803400,22,959.33299588289776,2049.0156373809991,1,1.7087002992630005,0.19965236200019459
803700,3,959.480552743673,8440.3373581209798,1,7.0374221801757813,0.20017371328289535
804000,8,960.05523916219715,10124.170583803281,1,8.4363241195678711,0.20227095515792223
804300,13,960.62513016053265,11477.94611772916,1,9.5587310791015625,0.20483601628455098
804600,18,961.2597693319093,12829.962306254998,1,10.677623748779297,0.20774699521512247
804900,23,961.96545311060959,14037.624716001092,1,11.674120903015137,0.21099999717066198
805200,4,962.73156561043095,15634.047064835169,1,12.991406440734863,0.21455881375314331
805500,9,963.58905318489235,17076.991931416611,1,14.177822113037109,0.21851692002737358
805800,14,964.51883356081407,18443.516112696074,1,15.297588348388672,0.22283892667231261
806100,19,965.51819391394429,20058.969645433102,1,16.620271682739258,0.22750378981694841
806400,0,966.60644494440169,21803.515729375682,1,18.045412063598633,0.23257072137878962
806700,5,967.78770052679772,23152.438706873585,1,19.138444900512695,0.23807202599409644
807000,10,969.03050789069357,24721.380592212525,1,20.40916633605957,0.24391068167866162
807300,15,970.35828187529535,26064.38751111646,1,21.48846435546875,0.25013571168674714
807600,20,971.75007877490862,27376.97153639709,1,22.538280487060547,0.25669241416215294
807900,1,973.20787090040778,28342.777615795876,1,23.298437118530273,0.26357010211057841
808200,6,974.70706836078909,29670.67656708799,1,24.352487564086914,0.27068296671593534
808500,11,976.28021297025566,31820.588954759027,1,26.07496452331543,0.27811475135500052
808800,16,977.97866804201362,33217.528961546988,1,27.172393798828125,0.28606570766899386
809100,21,979.73198409385316,34614.31074082038,1,28.264312744140625,0.29435825854629805
809400,2,981.08912234623858,36216.553872407545,1,29.531715393066406,0.30298460933482718
809700,7,981.59154383954922,37811.184059680592,1,30.816226959228516,0.31200074814097917
810000,12,982.11417626376067,39372.172108744926,1,32.071361541748047,0.32140963279190721
810300,17,982.65601186061826,40780.047671998167,1,33.199855804443359,0.33120249771630861
810600,22,983.21256523569116,41964.346727215445,1,34.144683837890625,0.34134163688843161
810900,3,983.77946589620706,43452.518991307079,1,35.335170745849609,0.35177149815891662
811200,8,984.37152735531788,44513.073409752258,1,36.175834655761719,0.36256270812345981
811500,13,984.96806675009464,45430.684942039865,1,36.899211883544922,0.37361452030305309
811800,18,985.57311553109491,46406.238142050614,1,37.668430328369141,0.38488867127223003
812100,23,986.19155223516373,47743.649861995276,1,38.729713439941406,0.3963974704107705
812400,4,986.83427851576403,49137.619459224094,1,39.834548950195313,0.4082276210224775
812700,9,987.49567795854227,50503.021010254663,1,40.914020538330078,0.42039501459885203
813000,14,988.17359050018649,51437.667015612853,1,41.642620086669922,0.43289261539758978
813300,19,988.85416953719516,52389.195495534921,1,42.383758544921875,0.44561657429904122
813600,0,989.546836758263,53084.403813862751,1,42.916133880615234,0.45856693481724886
813900,5,990.24266301113028,54201.920177373577,1,43.788799285888672,0.47168219481172824
814200,10,990.96099589922551,54388.420940898446,1,43.907619476318359,0.48506062940499228
814500,15,991.66208061279588,55704.432519854527,1,44.938240051269531,0.49848325334407673
814800,20,993.67061858749582,56436.252537974178,1,45.436588287353516,0.51220566737347395
815100,1,995.848331705438,57955.691308142188,1,46.557846069335938,0.52608366556877606
815400,6,998.09471347374131,58100.926598425387,1,46.569469451904297,0.54029742071837528
815700,11,1000.3147589294717,59177.016673556733,1,47.326717376708984,0.55452631140507047
816000,16,1002.588921893137,60237.590922006239,1,48.065635681152344,0.56897863316546904
816300,21,1004.8978522659179,60949.70105213143,1,48.522106170654297,0.58365672782498812
816600,2,1007.2216749099422,32800.69017309451,1,26.052410125732422,0.5984771391450896
816900,7,1007.9179200944947,61303.048465982247,1,48.657173156738281,0.60667216986267869
817200,12,1010.7853106912935,61447.119193276725,1,48.633174896240234,0.62130279076058903
817500,17,1013.1034067154953,63270.59490399569,1,49.961807250976563,0.63616192988925879
817800,22,1015.5169269199239,63890.705110042407,1,50.331573486328125,0.65141282356693875
818100,3,1017.9248507462385,64667.92046379052,1,50.823337554931641,0.66678660945456902
818400,8,1020.3591256218334,65065.814877606754,1,51.014049530029297,0.68230927181268053
818700,13,1022.7951925493311,65309.251039833973,1,51.082958221435547,0.69789332237370361
819000,18,1025.5819254837768,65601.524798352897,1,51.172138214111328,0.7134980502709013
819300,23,1028.4290119041359,65869.263268448209,1,51.238746643066406,0.72912904824472446
819600,4,1031.2793319565612,66232.518919110182,1,51.378913879394531,0.74478062594949801
819900,9,1034.1392066289432,67339.441301372746,1,52.093132019042969,0.76047425529013934
820200,14,1037.052507197217,67377.242789285243,1,51.9759521484375,0.77637987691663946
820500,19,1039.939410354029,69009.715049634528,1,53.087493896484375,0.79225845839629461
820800,0,1040.6558280649522,69958.541829700291,0,0,0.8025224156344315
821100,5,1040.6558280649522,70506.52390547964,0,0,0.8025224156344315
821400,10,1040.6558280649522,69657.341705849918,0,0,0.8025224156344315
821700,15,1040.6558280649522,68938.137246994942,0,0,0.8025224156344315
822000,20,1040.6558280649522,69495.500621568615,0,0,0.8025224156344315
822300,1,1040.6558280649522,70988.065984732559,0,0,0.8025224156344315
822600,6,1040.6558280649522,70189.625353169482,0,0,0.8025224156344315
822900,11,1040.6558280649522,69726.472934259684,0,0,0.8025224156344315
823200,16,1040.6558280649522,69069.354642899038,0,0,0.8025224156344315
823500,21,1040.6558280649522,68784.790347634538,0,0,0.8025224156344315
823800,2,1040.6558280649522,68705.849750617112,0,0,0.8025224156344315
824100,7,1040.6558280649522,69130.146084158929,0,0,0.8025224156344315
824400,12,1040.6558280649522,71644.846264635969,0,0,0.8025224156344315
824700,17,1040.6558280649522,54128.562995060565,0,0,0.8025224156344315
825000,22,1040.6558280649522,57190.102208848752,0,0,0.8025224156344315
825300,3,1040.6558280649522,73314.472495257432,0,0,0.8025224156344315
825600,8,1040.6558280649522,71534.086143780165,0,0,0.8025224156344315
825900,13,1040.6558280649522,71066.270387654746,0,0,0.8025224156344315
826200,18,1040.6558280649522,69734.307196922528,0,0,0.8025224156344315
826500,23,1040.6558280649522,69328.229480936774,0,0,0.8025224156344315
826800,4,1040.6558280649522,70405.653769694109,0,0,0.8025224156344315
827100,9,1040.6558280649522,71044.729362199272,0,0,0.8025224156344315
827400,14,1040.6558280649522,60078.049123055549,0,0,0.8025224156344315
827700,19,1040.6558280649522,68540.114026031602,0,0,0.8025224156344315
828000,0,1040.6558280649522,69794.502948662819,0,0,0.8025224156344315
